Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Reorder Point,Auto Reorder,Reorder Quantity
ORD1761,14-05-2024,19-05-2024,CUST1176,Riya Kalla,Corporate,PROD1004,Dining Table,Furniture,South,Punjab,Machilipatnam,2,13253,10,23855.4,4559.47,14736.46,Net Banking,Returned,Arya-Malhotra,jeremiah96@de.com,53,23,No,0
ORD1762,21-07-2024,26-07-2024,CUST1236,Chandani Buch,Home Office,PROD1006,Notebook,Office Supplies,North,Andhra Pradesh,Thanjavur,7,12362,20,69227.2,4997.68,34243.44,UPI,Pending,Swaminathan PLC,jaichopra@nadig-dube.net,100,24,No,0
ORD1763,24-04-2025,25-04-2025,CUST1157,Shravya Kata,Consumer,PROD1012,Mouse,Electronics,North,Uttar Pradesh,Hyderabad,10,6429,20,51432.0,4008.17,11350.3,Net Banking,Cancelled,Bal-Goel,banikgautam@kuruvilla.net,76,29,No,0
ORD1764,08-03-2024,11-03-2024,CUST1011,Max Manne,Home Office,PROD1012,Mouse,Electronics,North,Uttar Pradesh,Kolkata,9,6429,0,57861.0,4008.17,21787.47,Cash,Pending,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,76,29,No,0
ORD1765,14-01-2025,16-01-2025,CUST1298,Saumya Badal,Corporate,PROD1000,Office Chairs,Furniture,South,Haryana,Mirzapur,1,10918,0,10918.0,4093.13,6824.87,Credit Card,Delivered,Wali-Choudhry,gaurika24@banerjee.org,11,32,Yes,50
ORD1766,12-05-2024,19-05-2024,CUST1222,Chatura Nagi,Consumer,PROD1015,Rice Bag,Grocery,North,Assam,Bhilwara,6,11182,5,63737.4,8707.28,11493.72,Net Banking,Pending,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1767,28-12-2025,31-12-2025,CUST1081,Guneet Gupta,Corporate,PROD1011,Keyboard,Electronics,West,Telangana,Aurangabad,2,4734,10,8521.2,2786.2,2948.8,Cash,Cancelled,Hari-Sehgal,harishrege@karpe.net,45,23,No,0
ORD1768,04-06-2025,09-06-2025,CUST1282,Xavier Wali,Corporate,PROD1008,File Folder,Office Supplies,West,West Bengal,Belgaum,3,1640,0,4920.0,1112.22,1583.34,Cash,Returned,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1769,17-06-2025,23-06-2025,CUST1013,Jagat Sarkar,Corporate,PROD1015,Rice Bag,Grocery,West,Karnataka,Kharagpur,10,11182,10,100638.0,8707.28,13565.2,Net Banking,Returned,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1770,07-11-2025,09-11-2025,CUST1074,Logan Konda,Home Office,PROD1004,Dining Table,Furniture,West,Bihar,Siliguri,6,13253,10,71566.2,4559.47,44209.38,Credit Card,Pending,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,53,23,No,0
ORD1771,09-01-2024,13-01-2024,CUST1037,Luke Keer,Corporate,PROD1006,Notebook,Office Supplies,North,Manipur,Anantapur,2,12362,5,23487.8,4997.68,13492.44,UPI,Returned,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,100,24,No,0
ORD1772,03-08-2023,10-08-2023,CUST1102,Ira Chauhan,Consumer,PROD1007,Stapler,Office Supplies,South,Odisha,Ratlam,7,10905,10,68701.5,8458.2,9494.1,Credit Card,Cancelled,Raval-Sani,bariaodika@sane.com,14,31,Yes,34
ORD1773,13-05-2025,18-05-2025,CUST1159,Zaid Gola,Corporate,PROD1014,Monitor,Electronics,North,Madhya Pradesh,Howrah,7,7430,15,44208.5,2466.9,26940.2,Net Banking,Delivered,Hari-Sehgal,harishrege@karpe.net,55,27,No,0
ORD1774,04-05-2023,05-05-2023,CUST1186,Damini Majumdar,Consumer,PROD1000,Office Chairs,Furniture,North,Telangana,Jalandhar,1,10918,10,9826.2,4093.13,5733.07,Net Banking,Delivered,Srivastava Ltd,viraj89@shan.net,11,32,Yes,50
ORD1775,25-09-2024,27-09-2024,CUST1125,Kamala Uppal,Corporate,PROD1009,Calculator,Office Supplies,North,Tamil Nadu,Jamalpur,8,14475,15,98430.0,10128.45,17402.4,Net Banking,Cancelled,Raval-Sani,bariaodika@sane.com,81,19,No,0
ORD1776,05-03-2024,08-03-2024,CUST1089,Chakradhar Bera,Home Office,PROD1013,Headphones,Electronics,West,Arunachal Pradesh,Proddatur,5,5858,15,24896.5,3406.43,7864.35,Credit Card,Pending,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
ORD1777,06-08-2025,10-08-2025,CUST1009,Varsha Wali,Consumer,PROD1002,Sofa,Furniture,South,Kerala,Bhimavaram,2,10208,15,17353.6,6313.28,4727.04,Cash,Returned,Wali-Choudhry,gaurika24@banerjee.org,86,19,No,0
ORD1778,29-01-2025,04-02-2025,CUST1274,Indira Gole,Home Office,PROD1006,Notebook,Office Supplies,South,Uttarakhand,Giridih,2,12362,15,21015.4,4997.68,11020.04,Cash,Pending,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1779,01-01-2025,05-01-2025,CUST1213,Kavya Nath,Home Office,PROD1014,Monitor,Electronics,East,Odisha,Sambhal,8,7430,10,53496.0,2466.9,33760.8,Net Banking,Cancelled,Bal-Goel,banikgautam@kuruvilla.net,55,27,No,0
ORD1780,24-07-2025,29-07-2025,CUST1036,Aarini Nazareth,Home Office,PROD1015,Rice Bag,Grocery,South,Arunachal Pradesh,Kishanganj,9,11182,20,80510.4,8707.28,2144.88,Credit Card,Delivered,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1781,23-12-2025,28-12-2025,CUST1150,Zansi Bhatt,Consumer,PROD1005,Pen,Office Supplies,South,Chhattisgarh,Bally,3,5109,15,13027.95,1994.08,7045.71,Credit Card,Cancelled,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,76,18,No,0
ORD1782,18-05-2023,21-05-2023,CUST1049,Ucchal Balakrishnan,Corporate,PROD1002,Sofa,Furniture,South,Rajasthan,Pondicherry,5,10208,20,40832.0,6313.28,9265.6,UPI,Cancelled,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,86,19,No,0
ORD1783,07-05-2023,14-05-2023,CUST1073,Abha Wali,Home Office,PROD1007,Stapler,Office Supplies,West,Haryana,Kamarhati,8,10905,20,69792.0,8458.2,2126.4,Credit Card,Pending,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,14,31,Yes,34
ORD1784,29-06-2025,02-07-2025,CUST1210,Aahana Kaur,Consumer,PROD1006,Notebook,Office Supplies,North,Mizoram,Karnal,7,12362,0,86534.0,4997.68,51550.24,UPI,Cancelled,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1785,04-02-2025,10-02-2025,CUST1198,Tristan Date,Home Office,PROD1004,Dining Table,Furniture,North,Tamil Nadu,Bilaspur,10,13253,5,125903.5,4559.47,80308.8,UPI,Cancelled,Srivastava Ltd,viraj89@shan.net,53,23,No,0
ORD1786,06-12-2025,11-12-2025,CUST1262,Jackson Seshadri,Corporate,PROD1015,Rice Bag,Grocery,West,Tripura,Sri Ganganagar,3,11182,10,30191.4,8707.28,4069.56,Net Banking,Pending,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1787,28-03-2024,04-04-2024,CUST1032,Ekbal Chokshi,Home Office,PROD1016,Cooking Oil,Grocery,North,Karnataka,Amravati,8,4479,0,35832.0,2868.85,12881.2,Cash,Returned,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1788,28-03-2025,03-04-2025,CUST1288,Zayyan Chaudry,Home Office,PROD1000,Office Chairs,Furniture,West,Kerala,Karaikudi,10,10918,10,98262.0,4093.13,57330.7,Credit Card,Cancelled,Srivastava Ltd,viraj89@shan.net,11,32,Yes,50
ORD1789,12-03-2023,18-03-2023,CUST1134,Neha Upadhyay,Corporate,PROD1008,File Folder,Office Supplies,East,Odisha,Karaikudi,8,1640,0,13120.0,1112.22,4222.24,Cash,Delivered,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1790,07-04-2025,11-04-2025,CUST1034,Zansi Goel,Consumer,PROD1016,Cooking Oil,Grocery,West,West Bengal,Gandhidham,1,4479,10,4031.1,2868.85,1162.25,Credit Card,Delivered,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1791,09-04-2025,13-04-2025,CUST1021,Henry Singhal,Home Office,PROD1013,Headphones,Electronics,East,Madhya Pradesh,Shimla,5,5858,15,24896.5,3406.43,7864.35,Net Banking,Pending,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
ORD1792,04-03-2025,10-03-2025,CUST1169,Samaksh Bhandari,Corporate,PROD1008,File Folder,Office Supplies,East,Nagaland,Pune,8,1640,20,10496.0,1112.22,1598.24,Cash,Delivered,Majumdar-Kala,ykhanna@anne-rama.net,87,28,No,0
ORD1793,02-01-2023,09-01-2023,CUST1069,Harita Lalla,Home Office,PROD1012,Mouse,Electronics,East,Jharkhand,Shivpuri,10,6429,15,54646.5,4008.17,14564.8,Cash,Delivered,Hari-Sehgal,harishrege@karpe.net,76,29,No,0
ORD1794,05-08-2024,11-08-2024,CUST1128,Baghyawati Barad,Home Office,PROD1001,Study Table,Furniture,West,Jharkhand,Tirupati,9,4700,20,33840.0,3230.55,4765.05,Net Banking,Cancelled,Wali-Choudhry,gaurika24@banerjee.org,94,28,No,0
ORD1795,12-06-2023,13-06-2023,CUST1117,Gunbir Sahni,Home Office,PROD1011,Keyboard,Electronics,West,Odisha,Erode,4,4734,15,16095.6,2786.2,4950.8,Cash,Cancelled,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,45,23,No,0
ORD1796,29-03-2023,31-03-2023,CUST1081,Guneet Gupta,Corporate,PROD1008,File Folder,Office Supplies,North,Telangana,Aurangabad,4,1640,20,5248.0,1112.22,799.12,Net Banking,Returned,Ben Ltd,gunbir50@kuruvilla.com,87,28,No,0
ORD1797,27-03-2025,31-03-2025,CUST1122,Leena Mistry,Corporate,PROD1000,Office Chairs,Furniture,North,Sikkim,Kakinada,6,10918,20,52406.4,4093.13,27847.62,Credit Card,Pending,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,11,32,Yes,50
ORD1798,01-06-2025,05-06-2025,CUST1187,Maanav Luthra,Consumer,PROD1002,Sofa,Furniture,South,Uttarakhand,Etawah,9,10208,10,82684.8,6313.28,25865.28,Cash,Delivered,Kulkarni Ltd,pallavi25@sarma-minhas.com,86,19,No,0
ORD1799,06-02-2024,08-02-2024,CUST1283,Yoshita Sagar,Corporate,PROD1014,Monitor,Electronics,North,Bihar,South Dumdum,1,7430,20,5944.0,2466.9,3477.1,Cash,Pending,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,55,27,No,0
ORD1800,16-10-2024,19-10-2024,CUST1181,Adweta Bir,Corporate,PROD1011,Keyboard,Electronics,West,Himachal Pradesh,Tadepalligudem,9,4734,15,36215.1,2786.2,11139.3,Cash,Pending,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,45,23,No,0
ORD1801,04-12-2025,08-12-2025,CUST1299,Vansha Sunder,Home Office,PROD1000,Office Chairs,Furniture,South,Assam,Madhyamgram,1,10918,10,9826.2,4093.13,5733.07,Net Banking,Delivered,Wali-Choudhry,gaurika24@banerjee.org,11,32,Yes,50
ORD1802,19-12-2024,23-12-2024,CUST1250,Darika Malhotra,Home Office,PROD1008,File Folder,Office Supplies,East,Chhattisgarh,Amritsar,6,1640,5,9348.0,1112.22,2674.68,Net Banking,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,87,28,No,0
ORD1803,06-05-2023,08-05-2023,CUST1234,Yadavi Shan,Consumer,PROD1006,Notebook,Office Supplies,South,Uttar Pradesh,Suryapet,6,12362,0,74172.0,4997.68,44185.92,Cash,Cancelled,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,100,24,No,0
ORD1804,21-08-2023,23-08-2023,CUST1075,Timothy Biswas,Consumer,PROD1016,Cooking Oil,Grocery,South,Meghalaya,Darbhanga,10,4479,0,44790.0,2868.85,16101.5,Net Banking,Pending,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1805,12-04-2024,14-04-2024,CUST1159,Zaid Gola,Corporate,PROD1010,Laptop,Electronics,West,Madhya Pradesh,Howrah,5,6866,20,27464.0,3602.05,9453.75,Credit Card,Pending,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,15,31,Yes,41
ORD1806,20-04-2024,27-04-2024,CUST1020,Siya Nayak,Consumer,PROD1016,Cooking Oil,Grocery,South,Maharashtra,Pudukkottai,7,4479,15,26650.05,2868.85,6568.1,Cash,Delivered,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1807,15-12-2024,18-12-2024,CUST1068,Eiravati Bali,Home Office,PROD1015,Rice Bag,Grocery,North,Rajasthan,South Dumdum,2,11182,5,21245.8,8707.28,3831.24,Net Banking,Returned,Mann LLC,gilljhalak@dhaliwal.com,15,28,Yes,49
ORD1808,16-09-2023,22-09-2023,CUST1172,Harshil Bumb,Corporate,PROD1011,Keyboard,Electronics,South,Andhra Pradesh,Vadodara,3,4734,5,13491.9,2786.2,5133.3,Net Banking,Delivered,Buch and Sons,balizaitra@chada.info,45,23,No,0
ORD1809,11-06-2024,13-06-2024,CUST1215,Pahal Chowdhury,Home Office,PROD1009,Calculator,Office Supplies,East,Maharashtra,Karawal Nagar,2,14475,5,27502.5,10128.45,7245.6,Credit Card,Returned,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,81,19,No,0
ORD1810,26-02-2025,04-03-2025,CUST1049,Ucchal Balakrishnan,Corporate,PROD1003,Bookshelf,Furniture,South,Rajasthan,Pondicherry,7,12860,20,72016.0,8267.37,14144.41,Net Banking,Delivered,Arya-Malhotra,jeremiah96@de.com,69,21,No,0
ORD1811,26-08-2025,27-08-2025,CUST1156,Jacob Bal,Corporate,PROD1006,Notebook,Office Supplies,West,Manipur,Durg,5,12362,15,52538.5,4997.68,27550.1,Cash,Returned,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1812,24-10-2024,26-10-2024,CUST1193,Zilmil Rau,Consumer,PROD1004,Dining Table,Furniture,North,Odisha,Kavali,3,13253,0,39759.0,4559.47,26080.59,UPI,Pending,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,53,23,No,0
ORD1813,04-01-2023,08-01-2023,CUST1103,Kritika Balasubramanian,Corporate,PROD1016,Cooking Oil,Grocery,North,Chhattisgarh,Arrah,4,4479,0,17916.0,2868.85,6440.6,Cash,Returned,Dube-Mander,vchoudhry@dhar.com,13,25,Yes,47
ORD1814,11-03-2023,13-03-2023,CUST1252,Manya Kari,Consumer,PROD1008,File Folder,Office Supplies,North,Kerala,Vijayawada,4,1640,0,6560.0,1112.22,2111.12,Net Banking,Cancelled,Ben Ltd,gunbir50@kuruvilla.com,87,28,No,0
ORD1815,15-11-2024,22-11-2024,CUST1059,Darika Purohit,Corporate,PROD1004,Dining Table,Furniture,West,Chhattisgarh,Aizawl,4,13253,10,47710.8,4559.47,29472.92,Net Banking,Cancelled,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,53,23,No,0
ORD1816,05-07-2023,07-07-2023,CUST1216,Vedant Karnik,Consumer,PROD1016,Cooking Oil,Grocery,South,Nagaland,Surendranagar Dudhrej,1,4479,15,3807.15,2868.85,938.3,Net Banking,Returned,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1817,28-08-2023,02-09-2023,CUST1182,Unni Manda,Corporate,PROD1015,Rice Bag,Grocery,North,Karnataka,Ghaziabad,9,11182,20,80510.4,8707.28,2144.88,Cash,Pending,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1818,23-11-2025,27-11-2025,CUST1109,Devika Misra,Consumer,PROD1008,File Folder,Office Supplies,North,Punjab,Bijapur,1,1640,0,1640.0,1112.22,527.78,Cash,Pending,Swaminathan PLC,jaichopra@nadig-dube.net,87,28,No,0
ORD1819,23-09-2024,29-09-2024,CUST1185,Gaurika Kohli,Consumer,PROD1000,Office Chairs,Furniture,North,Gujarat,Durgapur,5,10918,5,51860.5,4093.13,31394.85,Net Banking,Pending,Arya-Malhotra,jeremiah96@de.com,11,32,Yes,50
ORD1820,27-02-2023,03-03-2023,CUST1033,Reva Ahluwalia,Consumer,PROD1003,Bookshelf,Furniture,West,Punjab,Kulti,7,12860,10,81018.0,8267.37,23146.41,UPI,Cancelled,Khosla and Sons,bhagatcaleb@gaba-ravi.com,69,21,No,0
ORD1821,15-01-2024,17-01-2024,CUST1005,Edhitha Narain,Home Office,PROD1014,Monitor,Electronics,South,Uttarakhand,Avadi,4,7430,10,26748.0,2466.9,16880.4,Credit Card,Pending,Bal-Goel,banikgautam@kuruvilla.net,55,27,No,0
ORD1822,21-12-2024,26-12-2024,CUST1226,Kamala Tiwari,Consumer,PROD1008,File Folder,Office Supplies,East,Telangana,Bhavnagar,9,1640,0,14760.0,1112.22,4750.02,Credit Card,Delivered,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,87,28,No,0
ORD1823,03-12-2023,10-12-2023,CUST1015,Qabil Chaudhary,Corporate,PROD1013,Headphones,Electronics,East,Punjab,Noida,10,5858,0,58580.0,3406.43,24515.7,UPI,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,41,24,No,0
ORD1824,21-09-2024,26-09-2024,CUST1011,Max Manne,Home Office,PROD1007,Stapler,Office Supplies,South,Uttar Pradesh,Kolkata,10,10905,15,92692.5,8458.2,8110.5,Cash,Pending,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,14,31,Yes,34
ORD1825,04-03-2023,05-03-2023,CUST1135,Gaurika Gupta,Corporate,PROD1011,Keyboard,Electronics,North,West Bengal,Rajpur Sonarpur,3,4734,10,12781.8,2786.2,4423.2,UPI,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,45,23,No,0
ORD1826,18-01-2025,19-01-2025,CUST1038,Ijaya Mangal,Corporate,PROD1015,Rice Bag,Grocery,West,Maharashtra,Narasaraopet,10,11182,15,95047.0,8707.28,7974.2,UPI,Cancelled,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1827,19-05-2025,23-05-2025,CUST1285,Aadi Varty,Home Office,PROD1012,Mouse,Electronics,West,Meghalaya,Madhyamgram,8,6429,10,46288.8,4008.17,14223.44,Net Banking,Returned,Buch and Sons,balizaitra@chada.info,76,29,No,0
ORD1828,14-02-2023,16-02-2023,CUST1152,Zehaan Ray,Corporate,PROD1014,Monitor,Electronics,West,Gujarat,Sambhal,10,7430,15,63155.0,2466.9,38486.0,Credit Card,Returned,Bawa LLC,xpant@nadkarni.com,55,27,No,0
ORD1829,03-11-2024,05-11-2024,CUST1271,Elijah Bobal,Corporate,PROD1005,Pen,Office Supplies,North,Tamil Nadu,Bally,10,5109,10,45981.0,1994.08,26040.2,UPI,Returned,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
ORD1830,25-12-2025,29-12-2025,CUST1085,Yahvi Vyas,Corporate,PROD1000,Office Chairs,Furniture,East,West Bengal,Thane,9,10918,20,78609.6,4093.13,41771.43,Net Banking,Returned,Arya-Malhotra,jeremiah96@de.com,11,32,Yes,50
ORD1831,27-04-2024,03-05-2024,CUST1298,Saumya Badal,Corporate,PROD1016,Cooking Oil,Grocery,North,Haryana,Mirzapur,10,4479,10,40311.0,2868.85,11622.5,Credit Card,Pending,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1832,26-01-2023,31-01-2023,CUST1215,Pahal Chowdhury,Home Office,PROD1002,Sofa,Furniture,East,Maharashtra,Karawal Nagar,3,10208,0,30624.0,6313.28,11684.16,Credit Card,Pending,Kulkarni Ltd,pallavi25@sarma-minhas.com,86,19,No,0
ORD1833,08-08-2025,13-08-2025,CUST1249,Rayaan Thaman,Corporate,PROD1002,Sofa,Furniture,East,Madhya Pradesh,Sirsa,7,10208,10,64310.4,6313.28,20117.44,UPI,Returned,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,86,19,No,0
ORD1834,11-05-2025,13-05-2025,CUST1131,Andrew Kala,Home Office,PROD1000,Office Chairs,Furniture,West,Gujarat,Kadapa,7,10918,10,68783.4,4093.13,40131.49,Credit Card,Returned,Wali-Choudhry,gaurika24@banerjee.org,11,32,Yes,50
ORD1835,07-02-2023,09-02-2023,CUST1106,Anay Sandhu,Consumer,PROD1006,Notebook,Office Supplies,East,Meghalaya,Bhind,4,12362,15,42030.8,4997.68,22040.08,Credit Card,Pending,Majumdar-Kala,ykhanna@anne-rama.net,100,24,No,0
ORD1836,21-02-2024,23-02-2024,CUST1075,Timothy Biswas,Consumer,PROD1016,Cooking Oil,Grocery,West,Meghalaya,Darbhanga,5,4479,15,19035.75,2868.85,4691.5,Net Banking,Returned,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1837,19-05-2023,21-05-2023,CUST1140,Vihaan Mallick,Corporate,PROD1010,Laptop,Electronics,West,Goa,Bhiwani,9,6866,5,58704.3,3602.05,26285.85,Net Banking,Cancelled,Buch and Sons,balizaitra@chada.info,15,31,Yes,41
ORD1838,31-07-2023,04-08-2023,CUST1293,Samar Baria,Home Office,PROD1005,Pen,Office Supplies,North,Madhya Pradesh,Bokaro,2,5109,20,8174.4,1994.08,4186.24,UPI,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
ORD1839,16-06-2024,18-06-2024,CUST1282,Xavier Wali,Corporate,PROD1015,Rice Bag,Grocery,East,West Bengal,Belgaum,6,11182,10,60382.8,8707.28,8139.12,Cash,Cancelled,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,15,28,Yes,49
ORD1840,07-05-2025,11-05-2025,CUST1096,Baghyawati Mutti,Home Office,PROD1007,Stapler,Office Supplies,North,Sikkim,Sirsa,7,10905,0,76335.0,8458.2,17127.6,Cash,Cancelled,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,14,31,Yes,34
ORD1841,12-11-2023,15-11-2023,CUST1285,Aadi Varty,Home Office,PROD1008,File Folder,Office Supplies,South,Meghalaya,Madhyamgram,2,1640,15,2788.0,1112.22,563.56,Credit Card,Cancelled,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1842,28-06-2024,05-07-2024,CUST1091,Aishani Dash,Consumer,PROD1012,Mouse,Electronics,South,Punjab,Maheshtala,8,6429,10,46288.8,4008.17,14223.44,Credit Card,Delivered,Buch and Sons,balizaitra@chada.info,76,29,No,0
ORD1843,28-12-2025,30-12-2025,CUST1108,Tristan Karan,Consumer,PROD1001,Study Table,Furniture,North,Assam,Bhilwara,9,4700,20,33840.0,3230.55,4765.05,Cash,Cancelled,Srivastava Ltd,viraj89@shan.net,94,28,No,0
ORD1844,11-04-2023,18-04-2023,CUST1244,Janya Bhattacharyya,Consumer,PROD1008,File Folder,Office Supplies,South,Uttar Pradesh,Allahabad,2,1640,20,2624.0,1112.22,399.56,Net Banking,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,87,28,No,0
ORD1845,23-09-2024,29-09-2024,CUST1059,Darika Purohit,Corporate,PROD1013,Headphones,Electronics,South,Chhattisgarh,Aizawl,7,5858,0,41006.0,3406.43,17160.99,Net Banking,Pending,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
ORD1846,31-12-2024,01-01-2025,CUST1153,Sanya Sahni,Home Office,PROD1010,Laptop,Electronics,West,Bihar,Mango,5,6866,0,34330.0,3602.05,16319.75,Net Banking,Delivered,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1847,25-02-2025,02-03-2025,CUST1127,Girindra Khatri,Consumer,PROD1015,Rice Bag,Grocery,South,Gujarat,Chinsurah,9,11182,0,100638.0,8707.28,22272.48,UPI,Delivered,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1848,28-04-2025,04-05-2025,CUST1274,Indira Gole,Home Office,PROD1013,Headphones,Electronics,East,Uttarakhand,Giridih,2,5858,20,9372.8,3406.43,2559.94,Net Banking,Pending,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
ORD1849,10-04-2025,15-04-2025,CUST1062,Devansh Dara,Corporate,PROD1014,Monitor,Electronics,West,Sikkim,Durgapur,5,7430,5,35292.5,2466.9,22958.0,UPI,Delivered,Bal-Goel,banikgautam@kuruvilla.net,55,27,No,0
ORD1850,04-07-2024,08-07-2024,CUST1043,Shivani Deep,Corporate,PROD1008,File Folder,Office Supplies,West,Manipur,Firozabad,7,1640,5,10906.0,1112.22,3120.46,Credit Card,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,87,28,No,0
ORD1851,24-05-2025,25-05-2025,CUST1140,Vihaan Mallick,Corporate,PROD1001,Study Table,Furniture,North,Goa,Bhiwani,9,4700,15,35955.0,3230.55,6880.05,Net Banking,Pending,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,94,28,No,0
ORD1852,02-04-2023,09-04-2023,CUST1063,Faras Karpe,Consumer,PROD1016,Cooking Oil,Grocery,East,Goa,Haldia,9,4479,10,36279.9,2868.85,10460.25,Cash,Delivered,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1853,05-07-2025,07-07-2025,CUST1139,Wakeeta Date,Home Office,PROD1005,Pen,Office Supplies,West,Goa,Begusarai,7,5109,5,33974.85,1994.08,20016.29,Net Banking,Cancelled,Ben Ltd,gunbir50@kuruvilla.com,76,18,No,0
ORD1854,23-02-2024,29-02-2024,CUST1146,Aradhana Varma,Home Office,PROD1010,Laptop,Electronics,West,Manipur,Kolhapur,3,6866,5,19568.1,3602.05,8761.95,Credit Card,Pending,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,15,31,Yes,41
ORD1855,10-12-2025,14-12-2025,CUST1075,Timothy Biswas,Consumer,PROD1003,Bookshelf,Furniture,North,Meghalaya,Darbhanga,3,12860,15,32793.0,8267.37,7990.89,Credit Card,Returned,Kulkarni Ltd,pallavi25@sarma-minhas.com,69,21,No,0
ORD1856,12-07-2023,14-07-2023,CUST1288,Zayyan Chaudry,Home Office,PROD1006,Notebook,Office Supplies,South,Kerala,Karaikudi,10,12362,20,98896.0,4997.68,48919.2,Net Banking,Returned,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1857,10-05-2023,13-05-2023,CUST1205,Patrick Dasgupta,Corporate,PROD1003,Bookshelf,Furniture,West,Himachal Pradesh,Vijayawada,5,12860,0,64300.0,8267.37,22963.15,Credit Card,Returned,Khosla and Sons,bhagatcaleb@gaba-ravi.com,69,21,No,0
ORD1858,27-10-2023,30-10-2023,CUST1293,Samar Baria,Home Office,PROD1016,Cooking Oil,Grocery,West,Madhya Pradesh,Bokaro,7,4479,10,28217.7,2868.85,8135.75,Credit Card,Cancelled,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,13,25,Yes,47
ORD1859,27-03-2025,29-03-2025,CUST1031,Yochana Kunda,Home Office,PROD1003,Bookshelf,Furniture,South,Andhra Pradesh,Raebareli,9,12860,10,104166.0,8267.37,29759.67,Net Banking,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,69,21,No,0
ORD1860,09-11-2023,15-11-2023,CUST1279,Gagan Raj,Consumer,PROD1005,Pen,Office Supplies,North,Uttar Pradesh,Tadipatri,8,5109,0,40872.0,1994.08,24919.36,UPI,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
